ticket_id,dia_semana,hora_creacion,categoria,prioridad,seniority_agente,tiempo_resolucion_hrs,incumple_sla
492,Martes,18,Software,Baja,Senior,6.84,1
493,Sábado,0,Acceso,Baja,Semi-Senior,13.87,0
494,Martes,23,Acceso,Baja,Semi-Senior,17.41,1
495,Domingo,4,Software,Alta,Junior,15.31,0
496,Lunes,12,Acceso,Media,Junior,9.45,1
497,Sábado,3,Software,Baja,Semi-Senior,20.76,0
498,Domingo,15,Redes,Baja,Junior,12.32,1
499,Viernes,23,Redes,Baja,Junior,19.18,1
500,Martes,15,Acceso,Baja,Junior,16.03,1
501,Viernes,22,Hardware,Baja,Junior,31.54,1
502,Sábado,1,Redes,Baja,Semi-Senior,17.76,0
503,Sábado,16,Acceso,Baja,Semi-Senior,12.68,0
504,Martes,19,Hardware,Baja,Junior,12.4,1
505,Viernes,23,Acceso,Baja,Junior,12.98,1
506,Miércoles,11,Software,Baja,Semi-Senior,11.07,0
507,Viernes,17,Acceso,Media,Junior,11.3,1
508,Sábado,2,Software,Baja,Semi-Senior,12.72,0
509,Viernes,0,Redes,Baja,Semi-Senior,8.53,0
510,Domingo,0,Redes,Media,Junior,6.27,0
511,Lunes,18,Acceso,Alta,Semi-Senior,4.9,0
512,Miércoles,10,Hardware,Alta,Semi-Senior,4.16,0
513,Jueves,4,Acceso,Media,Junior,13.24,1
514,Domingo,11,Acceso,Baja,Junior,14.22,1
515,Lunes,2,Redes,Media,Senior,0.79,0
516,Jueves,0,Redes,Media,Junior,8.98,0
517,Martes,0,Acceso,Baja,Senior,9.65,0
518,Jueves,7,Redes,Media,Semi-Senior,0.5,0
519,Domingo,9,Software,Alta,Junior,10.86,0
520,Viernes,10,Acceso,Baja,Junior,11.76,0
521,Domingo,11,Redes,Baja,Semi-Senior,24.31,1
522,Jueves,12,Acceso,Baja,Semi-Senior,24.8,1
523,Sábado,11,Redes,Baja,Semi-Senior,7.23,0
524,Lunes,13,Software,Baja,Senior,8.98,1
525,Lunes,1,Software,Media,Senior,2.0,0
526,Jueves,18,Acceso,Media,Junior,7.77,1
527,Lunes,17,Software,Baja,Senior,12.42,0
528,Sábado,2,Software,Alta,Senior,0.5,0
529,Domingo,22,Redes,Baja,Senior,7.92,0
530,Lunes,16,Acceso,Baja,Semi-Senior,8.59,0
531,Jueves,7,Redes,Media,Semi-Senior,11.34,0
532,Miércoles,9,Redes,Media,Semi-Senior,20.76,0
533,Miércoles,1,Hardware,Media,Junior,8.31,1
534,Martes,18,Software,Alta,Senior,5.05,0
535,Lunes,8,Redes,Media,Junior,19.89,1
536,Domingo,6,Redes,Alta,Junior,6.33,0
537,Jueves,3,Redes,Baja,Senior,11.97,0
538,Lunes,20,Software,Media,Junior,10.93,1
539,Viernes,17,Software,Alta,Senior,5.34,0
540,Sábado,12,Software,Media,Semi-Senior,5.6,0
541,Lunes,10,Acceso,Baja,Junior,20.73,0
542,Lunes,23,Redes,Media,Semi-Senior,2.31,0
543,Miércoles,3,Software,Media,Semi-Senior,8.72,0
544,Sábado,20,Redes,Baja,Semi-Senior,9.62,1
545,Jueves,3,Acceso,Alta,Senior,0.5,0
546,Lunes,9,Hardware,Baja,Senior,17.39,1
547,Miércoles,4,Acceso,Baja,Junior,13.32,0
548,Martes,8,Software,Alta,Junior,8.15,0
549,Sábado,23,Software,Baja,Senior,,0
550,Miércoles,2,Acceso,Baja,Semi-Senior,10.3,1
551,Miércoles,16,Redes,Media,Junior,13.76,1
552,Domingo,2,Software,Media,Senior,4.77,0
553,Miércoles,15,Software,Baja,Senior,13.02,0
554,Domingo,3,Acceso,Alta,Semi-Senior,8.89,0
555,Lunes,17,Redes,Media,Semi-Senior,9.59,0
556,Lunes,16,Acceso,Media,Semi-Senior,18.36,1
557,Martes,6,Acceso,Media,Semi-Senior,7.12,0
558,Viernes,23,Redes,Media,Senior,1.39,0
559,Viernes,22,Redes,Baja,Senior,15.23,0
560,Viernes,4,Hardware,Baja,Semi-Senior,13.69,1
561,Domingo,11,Acceso,Media,Semi-Senior,7.42,0
562,Sábado,16,Redes,Alta,Senior,3.9,0
563,Sábado,22,Software,Baja,Junior,17.15,1
564,Martes,12,Hardware,Media,Junior,10.65,0
565,Sábado,22,Acceso,Alta,Senior,0.5,0
566,Viernes,2,Redes,Baja,Junior,21.12,1
567,Viernes,8,Hardware,Baja,Junior,12.29,0
568,Miércoles,16,Hardware,Baja,Junior,12.63,0
569,Sábado,16,Software,Media,Junior,11.63,0
570,Lunes,19,Hardware,Baja,Junior,19.58,1
571,Lunes,15,Acceso,Baja,Junior,11.9,1
572,Miércoles,21,Redes,Media,Senior,4.74,0
573,Miércoles,12,Hardware,Media,Semi-Senior,2.89,0
574,Miércoles,18,Hardware,Baja,Semi-Senior,15.62,1
575,Lunes,16,Acceso,Baja,Junior,15.2,1
576,Viernes,3,Software,Media,Semi-Senior,11.88,0
577,Miércoles,11,Software,Alta,Semi-Senior,8.86,1
578,Martes,8,Redes,Alta,Semi-Senior,9.31,0
579,Domingo,18,Acceso,Media,Junior,12.32,1
580,Miércoles,11,Software,Baja,Semi-Senior,9.83,0
581,Domingo,8,Redes,Baja,Senior,14.21,0
582,Jueves,6,Redes,Baja,Semi-Senior,9.57,0
583,Miércoles,13,Software,Baja,Semi-Senior,11.04,1
584,Lunes,19,Acceso,Media,Semi-Senior,10.05,0
585,Sábado,18,Hardware,Baja,Semi-Senior,25.82,1
586,Miércoles,14,Software,Baja,Semi-Senior,17.71,1
587,Sábado,15,Hardware,Alta,Junior,10.57,0
588,Jueves,20,Hardware,Baja,Semi-Senior,9.96,0
589,Martes,4,Acceso,Baja,Senior,7.84,0
590,Sábado,2,Acceso,Baja,Semi-Senior,15.17,1
591,Domingo,11,Redes,Media,Junior,11.16,0
592,Viernes,19,Acceso,Media,Junior,5.69,0
593,Miércoles,20,Redes,Baja,Semi-Senior,12.01,1
594,Jueves,3,Software,Media,Senior,11.13,0
595,Jueves,20,Hardware,Media,Semi-Senior,7.62,0
596,Sábado,22,Acceso,Alta,Semi-Senior,1.81,0
597,Martes,15,Software,Alta,Junior,12.23,0
598,Lunes,6,Redes,Alta,Semi-Senior,13.27,0
599,Miércoles,12,Acceso,Media,Semi-Senior,11.25,0
600,Jueves,20,Hardware,Baja,Senior,12.59,0
601,Martes,9,Software,Baja,Junior,13.72,0
602,Viernes,6,Acceso,Baja,Semi-Senior,10.98,0
603,Jueves,13,Acceso,Media,Semi-Senior,5.8,0
604,Martes,4,Software,Alta,Semi-Senior,0.76,0
605,Lunes,2,Redes,Media,Senior,4.66,0
606,Lunes,22,Redes,Baja,Junior,20.67,1
607,Jueves,10,Acceso,Media,Junior,18.47,1
608,Domingo,10,Redes,Alta,Semi-Senior,0.5,0
609,Jueves,17,Redes,Media,Semi-Senior,4.68,0
610,Sábado,14,Software,Alta,Junior,11.35,0
611,Miércoles,11,Redes,Alta,Semi-Senior,4.91,0
612,Martes,8,Redes,Alta,Semi-Senior,10.57,0
613,Jueves,9,Software,Media,Senior,6.05,0
614,Miércoles,11,Acceso,Media,Junior,16.94,1
615,Sábado,16,Acceso,Baja,Senior,13.18,0
616,Miércoles,5,Software,Baja,Junior,15.03,1
617,Jueves,6,Hardware,Media,Junior,9.43,0
618,Lunes,13,Software,Baja,Junior,13.97,1
619,Martes,12,Hardware,Alta,Senior,0.5,0
620,Martes,7,Redes,Baja,Junior,27.21,0
621,Lunes,9,Acceso,Alta,Semi-Senior,0.81,0
622,Domingo,8,Hardware,Baja,Semi-Senior,11.04,0
623,Jueves,17,Hardware,Baja,Senior,14.32,0
624,Martes,1,Redes,Alta,Senior,27.63,0
625,Jueves,4,Acceso,Baja,Semi-Senior,21.26,0
626,Sábado,4,Redes,Baja,Senior,,0
627,Jueves,5,Acceso,Baja,Semi-Senior,7.97,0
628,Miércoles,18,Acceso,Media,Senior,17.06,0
629,Lunes,7,Redes,Baja,Junior,30.2,1
630,Domingo,15,Hardware,Media,Junior,11.19,0
631,Jueves,12,Software,Media,Semi-Senior,12.45,0
632,Domingo,0,Acceso,Media,Semi-Senior,5.29,0
633,Domingo,21,Acceso,Media,Semi-Senior,,0
634,Sábado,19,Software,Media,Semi-Senior,2.31,0
635,Viernes,16,Software,Baja,Junior,17.21,1
636,Lunes,6,Redes,Alta,Semi-Senior,2.6,0
637,Domingo,12,Acceso,Baja,Junior,16.82,1
638,Martes,3,Redes,Media,Senior,11.96,0
639,Miércoles,3,Software,Baja,Senior,9.4,0
640,Martes,5,Redes,Alta,Senior,22.8,0
641,Sábado,18,Acceso,Baja,Junior,35.36,1
642,Sábado,11,Hardware,Baja,Semi-Senior,25.21,1
643,Martes,21,Hardware,Media,Senior,,1
644,Lunes,6,Acceso,Media,Senior,25.89,1
645,Martes,9,Redes,Baja,Semi-Senior,,1
646,Jueves,18,Software,Media,Semi-Senior,0.94,0
647,Martes,6,Software,Media,Semi-Senior,1.38,0
648,Miércoles,2,Hardware,Alta,Semi-Senior,6.5,0
649,Miércoles,12,Redes,Media,Junior,,0
650,Viernes,12,Software,Baja,Semi-Senior,25.58,1
651,Miércoles,17,Software,Baja,Senior,6.44,0
652,Martes,19,Acceso,Alta,Semi-Senior,2.74,0
653,Miércoles,7,Redes,Alta,Semi-Senior,0.5,0
654,Lunes,8,Redes,Baja,Semi-Senior,11.01,1
655,Domingo,6,Software,Baja,Senior,17.15,0
656,Miércoles,0,Redes,Media,Semi-Senior,8.32,0
657,Jueves,2,Redes,Baja,Semi-Senior,18.53,0
658,Lunes,12,Redes,Baja,Semi-Senior,11.15,1
659,Viernes,16,Acceso,Baja,Semi-Senior,11.03,0
660,Jueves,23,Software,Baja,Semi-Senior,10.47,1
661,Martes,0,Hardware,Baja,Semi-Senior,9.33,1
662,Domingo,5,Redes,Media,Semi-Senior,2.67,1
663,Martes,20,Software,Baja,Semi-Senior,9.62,1
664,Domingo,5,Hardware,Baja,Junior,11.85,1
665,Domingo,11,Acceso,Baja,Junior,21.15,1
666,Martes,12,Software,Baja,Junior,27.0,1
667,Jueves,12,Acceso,Baja,Senior,5.33,0
668,Jueves,14,Software,Baja,Junior,17.81,1
669,Domingo,20,Acceso,Media,Junior,14.89,1
670,Jueves,15,Software,Baja,Junior,18.85,1
671,Domingo,21,Acceso,Baja,Semi-Senior,6.73,0
672,Domingo,20,Hardware,Baja,Junior,21.07,1
673,Lunes,10,Software,Media,Semi-Senior,14.78,0
674,Sábado,4,Hardware,Alta,Junior,10.38,0
675,Lunes,3,Redes,Baja,Senior,7.41,0
676,Martes,2,Hardware,Alta,Senior,0.5,0
677,Sábado,18,Software,Baja,Senior,5.41,1
678,Miércoles,19,Hardware,Alta,Semi-Senior,10.31,0
679,Martes,17,Software,Baja,Semi-Senior,18.01,0
680,Viernes,14,Acceso,Media,Semi-Senior,7.45,0
681,Lunes,8,Redes,Media,Junior,11.51,1
682,Jueves,16,Hardware,Baja,Semi-Senior,8.05,0
683,Lunes,13,Redes,Alta,Junior,5.99,0
684,Jueves,14,Hardware,Media,Semi-Senior,1.04,0
685,Sábado,0,Software,Baja,Junior,14.12,1
686,Viernes,20,Hardware,Baja,Semi-Senior,14.36,0
687,Sábado,21,Redes,Baja,Semi-Senior,12.73,0
688,Viernes,21,Hardware,Alta,Semi-Senior,2.98,0
689,Lunes,2,Redes,Media,Senior,25.58,0
690,Jueves,15,Redes,Baja,Semi-Senior,13.38,0
691,Sábado,22,Software,Media,Semi-Senior,7.82,0
692,Viernes,10,Acceso,Alta,Semi-Senior,0.75,0
693,Domingo,11,Acceso,Media,Junior,9.17,0
694,Martes,9,Hardware,Media,Semi-Senior,3.23,0
695,Martes,15,Redes,Media,Senior,10.83,0
696,Sábado,7,Software,Baja,Senior,11.18,0
697,Jueves,5,Acceso,Baja,Semi-Senior,6.2,1
698,Domingo,11,Software,Alta,Junior,,0
699,Sábado,23,Software,Baja,Junior,11.78,1
700,Lunes,20,Redes,Alta,Semi-Senior,1.76,0
701,Viernes,7,Hardware,Baja,Senior,4.89,0
702,Lunes,3,Redes,Baja,Semi-Senior,11.02,1
703,Martes,7,Acceso,Alta,Senior,19.79,0
704,Viernes,17,Acceso,Media,Semi-Senior,4.69,1
705,Sábado,4,Software,Baja,Junior,25.01,1
706,Lunes,8,Redes,Media,Junior,13.27,0
707,Miércoles,3,Redes,Media,Junior,7.63,0
708,Jueves,21,Software,Media,Semi-Senior,5.18,1
709,Domingo,16,Hardware,Baja,Junior,15.31,1
710,Domingo,8,Software,Alta,Semi-Senior,0.5,0
711,Jueves,0,Software,Alta,Semi-Senior,7.75,0
712,Miércoles,20,Acceso,Baja,Junior,18.0,1
713,Martes,19,Redes,Alta,Junior,4.96,0
714,Viernes,12,Acceso,Alta,Junior,12.91,0
715,Jueves,15,Software,Media,Semi-Senior,6.28,0
716,Miércoles,12,Redes,Media,Semi-Senior,2.97,0
717,Sábado,13,Software,Baja,Junior,12.13,1
718,Domingo,2,Software,Baja,Senior,,0
719,Miércoles,5,Hardware,Media,Semi-Senior,12.51,0
720,Martes,17,Acceso,Alta,Semi-Senior,23.74,0
721,Martes,18,Acceso,Media,Semi-Senior,1.43,0
722,Lunes,4,Software,Media,Senior,3.58,0
723,Jueves,14,Hardware,Baja,Semi-Senior,9.42,0
724,Lunes,1,Software,Baja,Semi-Senior,10.16,0
725,Domingo,9,Software,Baja,Junior,21.18,0
726,Miércoles,23,Software,Baja,Semi-Senior,7.09,0
727,Viernes,17,Hardware,Media,Semi-Senior,6.24,0
728,Viernes,12,Redes,Baja,Semi-Senior,12.04,0
729,Martes,4,Hardware,Media,Senior,1.51,0
730,Viernes,22,Software,Baja,Senior,14.77,1
731,Viernes,23,Redes,Media,Junior,12.12,0
732,Domingo,0,Software,Media,Junior,5.81,0
733,Viernes,21,Hardware,Baja,Junior,12.02,1
734,Miércoles,0,Hardware,Baja,Semi-Senior,20.95,1
735,Viernes,17,Redes,Baja,Junior,,1
736,Sábado,14,Hardware,Alta,Junior,18.42,0
737,Viernes,16,Software,Baja,Junior,14.15,1
738,Viernes,10,Redes,Media,Junior,4.57,1
739,Lunes,20,Acceso,Alta,Junior,10.07,0
740,Miércoles,21,Software,Media,Junior,10.52,1
741,Martes,16,Acceso,Baja,Semi-Senior,6.57,0
742,Lunes,12,Redes,Alta,Junior,17.9,0
743,Jueves,0,Redes,Baja,Junior,24.21,1
744,Miércoles,1,Software,Baja,Senior,10.16,1
745,Sábado,8,Hardware,Alta,Senior,0.5,0
746,Miércoles,2,Software,Media,Junior,5.39,0
747,Jueves,0,Hardware,Baja,Junior,11.49,0
748,Jueves,20,Hardware,Baja,Semi-Senior,8.9,0
749,Jueves,15,Software,Baja,Junior,12.58,0
750,Domingo,22,Redes,Media,Junior,7.92,0
751,Martes,5,Software,Baja,Junior,13.68,0
752,Viernes,16,Acceso,Alta,Junior,5.22,0
753,Miércoles,4,Redes,Alta,Semi-Senior,6.26,0
754,Domingo,4,Hardware,Alta,Senior,1.83,0
755,Viernes,5,Redes,Baja,Semi-Senior,10.55,0
756,Viernes,2,Software,Media,Semi-Senior,5.1,0
757,Sábado,20,Redes,Alta,Semi-Senior,13.42,0
758,Jueves,22,Hardware,Alta,Semi-Senior,10.13,0
759,Martes,4,Hardware,Baja,Semi-Senior,16.27,0
760,Sábado,20,Redes,Baja,Junior,14.58,1
761,Lunes,4,Acceso,Baja,Semi-Senior,10.45,0
762,Domingo,9,Hardware,Media,Senior,9.56,0
763,Domingo,9,Acceso,Media,Junior,9.47,0
764,Martes,18,Hardware,Alta,Senior,13.29,0
765,Viernes,16,Redes,Baja,Semi-Senior,11.08,0
766,Domingo,20,Hardware,Baja,Semi-Senior,11.58,0
767,Martes,13,Acceso,Baja,Junior,18.02,1
768,Domingo,8,Acceso,Baja,Semi-Senior,14.12,0
769,Domingo,13,Redes,Baja,Senior,8.69,0
770,Jueves,0,Acceso,Media,Semi-Senior,8.51,0
771,Lunes,18,Acceso,Media,Junior,12.33,1
772,Jueves,12,Redes,Media,Junior,14.35,1
773,Lunes,12,Hardware,Baja,Semi-Senior,11.71,1
774,Domingo,3,Redes,Baja,Semi-Senior,9.59,1
775,Sábado,0,Hardware,Baja,Semi-Senior,6.23,0
776,Viernes,16,Hardware,Alta,Senior,18.37,0
777,Domingo,7,Hardware,Baja,Semi-Senior,16.31,0
778,Lunes,1,Software,Alta,Semi-Senior,7.09,0
779,Lunes,7,Hardware,Baja,Junior,17.04,1
780,Lunes,6,Redes,Alta,Junior,10.35,0
781,Domingo,1,Redes,Alta,Semi-Senior,13.27,0
782,Martes,21,Redes,Baja,Senior,11.21,0
783,Sábado,21,Software,Media,Semi-Senior,7.02,0
784,Martes,2,Acceso,Baja,Semi-Senior,18.22,0
785,Viernes,17,Software,Alta,Junior,4.83,0
786,Domingo,11,Redes,Baja,Senior,5.83,0
787,Lunes,0,Redes,Baja,Senior,9.47,0
788,Sábado,21,Acceso,Media,Semi-Senior,3.15,0
789,Sábado,11,Software,Alta,Junior,,0
790,Miércoles,4,Redes,Baja,Semi-Senior,14.54,0
791,Viernes,16,Hardware,Media,Senior,13.61,0
792,Sábado,15,Hardware,Baja,Semi-Senior,14.46,1
793,Domingo,14,Redes,Baja,Semi-Senior,18.63,1
794,Lunes,22,Hardware,Media,Junior,18.44,0
795,Lunes,14,Acceso,Baja,Junior,13.6,1
796,Sábado,4,Redes,Baja,Junior,14.09,0
797,Martes,20,Software,Alta,Senior,0.5,0
798,Viernes,13,Redes,Baja,Semi-Senior,10.89,0
799,Lunes,1,Acceso,Media,Semi-Senior,6.03,0
800,Sábado,10,Software,Baja,Junior,22.35,1
801,Lunes,18,Acceso,Baja,Senior,11.67,0
802,Sábado,6,Hardware,Baja,Senior,6.47,0
803,Viernes,5,Hardware,Media,Junior,25.33,1
804,Sábado,1,Hardware,Media,Senior,30.05,0
805,Miércoles,5,Acceso,Baja,Junior,10.46,1
806,Sábado,17,Acceso,Baja,Junior,19.09,1
807,Sábado,1,Redes,Alta,Junior,5.34,0
808,Domingo,17,Software,Baja,Senior,7.99,1
809,Viernes,14,Software,Alta,Senior,5.38,0
810,Domingo,18,Acceso,Baja,Junior,29.83,1
811,Sábado,1,Acceso,Media,Semi-Senior,6.08,0
812,Viernes,19,Hardware,Baja,Semi-Senior,15.23,1
813,Miércoles,5,Acceso,Alta,Senior,0.5,0
814,Viernes,0,Hardware,Media,Junior,9.83,0
815,Lunes,23,Acceso,Baja,Semi-Senior,17.52,1
816,Domingo,14,Software,Baja,Semi-Senior,15.01,0
817,Viernes,22,Redes,Media,Junior,6.57,1
818,Miércoles,9,Acceso,Media,Junior,8.71,0
819,Jueves,18,Hardware,Baja,Semi-Senior,10.93,1
820,Sábado,16,Redes,Baja,Junior,19.05,1
821,Viernes,4,Hardware,Alta,Senior,0.5,0
822,Sábado,3,Hardware,Baja,Junior,20.37,1
823,Martes,9,Redes,Media,Senior,0.5,0
824,Lunes,23,Redes,Baja,Junior,24.96,1
825,Domingo,16,Redes,Alta,Junior,10.97,0
826,Lunes,9,Acceso,Alta,Junior,12.24,0
827,Martes,16,Redes,Alta,Semi-Senior,,0
828,Martes,19,Acceso,Baja,Semi-Senior,17.23,0
829,Domingo,23,Software,Alta,Junior,7.62,0
830,Viernes,4,Software,Baja,Junior,16.03,0
831,Martes,1,Hardware,Media,Semi-Senior,2.96,0
832,Jueves,5,Hardware,Media,Semi-Senior,2.7,0
833,Sábado,20,Acceso,Baja,Semi-Senior,9.01,0
834,Sábado,1,Hardware,Alta,Junior,7.79,0
835,Miércoles,12,Software,Baja,Semi-Senior,9.16,0
836,Martes,10,Acceso,Media,Semi-Senior,6.17,1
837,Martes,10,Acceso,Media,Senior,3.38,0
838,Jueves,15,Redes,Media,Semi-Senior,15.65,0
839,Lunes,10,Acceso,Baja,Junior,15.07,1
840,Lunes,18,Hardware,Baja,Junior,,1
841,Sábado,14,Software,Alta,Semi-Senior,4.5,0
842,Sábado,22,Hardware,Baja,Semi-Senior,11.5,1
843,Viernes,22,Software,Baja,Senior,9.7,0
844,Domingo,15,Redes,Baja,Semi-Senior,15.22,1
845,Jueves,10,Software,Baja,Semi-Senior,12.8,0
846,Domingo,21,Redes,Alta,Semi-Senior,,0
847,Domingo,15,Hardware,Baja,Semi-Senior,,1
848,Miércoles,7,Redes,Media,Junior,13.17,0
849,Domingo,3,Acceso,Baja,Junior,12.47,1
850,Miércoles,7,Acceso,Baja,Semi-Senior,9.7,1
851,Domingo,3,Software,Baja,Junior,11.58,1
852,Jueves,23,Hardware,Baja,Junior,12.69,1
853,Miércoles,2,Hardware,Baja,Junior,22.63,1
854,Lunes,2,Software,Media,Junior,24.93,1
855,Miércoles,17,Acceso,Baja,Junior,14.4,1
856,Miércoles,18,Redes,Baja,Semi-Senior,9.0,0
857,Jueves,18,Software,Baja,Semi-Senior,17.68,0
858,Jueves,20,Redes,Baja,Semi-Senior,13.34,1
859,Miércoles,4,Redes,Alta,Semi-Senior,,0
860,Martes,17,Hardware,Media,Senior,2.06,0
861,Jueves,9,Acceso,Baja,Junior,15.73,1
862,Viernes,21,Redes,Baja,Semi-Senior,8.5,1
863,Viernes,20,Acceso,Alta,Junior,,0
864,Lunes,5,Hardware,Baja,Semi-Senior,10.49,1
865,Domingo,0,Software,Alta,Senior,6.33,0
866,Miércoles,4,Software,Baja,Semi-Senior,12.96,1
867,Martes,8,Hardware,Alta,Semi-Senior,25.4,0
868,Lunes,11,Hardware,Alta,Semi-Senior,0.5,0
869,Miércoles,13,Redes,Media,Semi-Senior,25.07,0
870,Jueves,1,Hardware,Baja,Junior,19.81,1
871,Viernes,16,Software,Baja,Semi-Senior,9.89,1
872,Sábado,13,Acceso,Baja,Semi-Senior,9.45,0
873,Martes,12,Acceso,Baja,Junior,27.32,1
874,Sábado,8,Acceso,Baja,Junior,22.7,1
875,Viernes,14,Acceso,Baja,Senior,17.38,0
876,Domingo,21,Hardware,Media,Junior,11.35,1
877,Domingo,14,Hardware,Media,Junior,16.54,1
878,Sábado,23,Acceso,Baja,Semi-Senior,14.58,0
879,Jueves,10,Hardware,Baja,Junior,18.78,1
880,Miércoles,15,Redes,Alta,Semi-Senior,0.5,0
881,Jueves,16,Hardware,Baja,Semi-Senior,8.25,1
882,Sábado,3,Redes,Media,Semi-Senior,2.81,0
883,Jueves,0,Redes,Baja,Junior,12.6,0
884,Viernes,7,Hardware,Baja,Semi-Senior,6.62,0
885,Martes,16,Acceso,Baja,Senior,6.9,0
886,Jueves,2,Redes,Baja,Junior,17.54,1
887,Viernes,19,Hardware,Alta,Junior,17.76,0
888,Martes,14,Software,Media,Senior,2.99,0
889,Domingo,14,Acceso,Baja,Junior,15.98,0
890,Miércoles,23,Software,Alta,Junior,9.29,0
891,Sábado,21,Redes,Baja,Junior,11.87,1
892,Domingo,13,Software,Alta,Junior,3.24,0
893,Miércoles,22,Hardware,Alta,Junior,13.08,0
894,Domingo,13,Acceso,Baja,Semi-Senior,13.89,1
895,Lunes,23,Redes,Baja,Semi-Senior,7.67,1
896,Domingo,1,Hardware,Baja,Junior,28.33,1
897,Viernes,12,Acceso,Media,Senior,4.83,0
898,Martes,13,Redes,Media,Semi-Senior,3.5,0
899,Domingo,23,Redes,Alta,Senior,0.5,0
900,Jueves,18,Redes,Media,Senior,4.11,0
901,Miércoles,6,Redes,Baja,Semi-Senior,29.47,0
902,Domingo,2,Software,Baja,Senior,13.73,0
903,Martes,14,Software,Media,Semi-Senior,22.75,1
904,Viernes,22,Software,Baja,Senior,16.4,1
905,Lunes,13,Redes,Media,Junior,14.19,1
906,Miércoles,10,Software,Baja,Junior,10.56,1
907,Sábado,14,Acceso,Baja,Semi-Senior,11.59,0
908,Martes,12,Redes,Baja,Semi-Senior,7.64,0
909,Sábado,17,Acceso,Media,Senior,1.08,0
910,Martes,5,Acceso,Baja,Senior,11.76,0
911,Martes,2,Software,Media,Junior,9.03,1
912,Viernes,18,Redes,Baja,Senior,15.17,1
913,Viernes,14,Software,Media,Junior,8.12,1
914,Viernes,22,Software,Media,Junior,7.73,0
915,Domingo,4,Software,Baja,Semi-Senior,,1
916,Jueves,9,Redes,Media,Junior,11.2,0
917,Martes,6,Redes,Baja,Semi-Senior,10.69,0
918,Miércoles,16,Software,Baja,Semi-Senior,18.07,1
919,Sábado,6,Acceso,Baja,Junior,19.29,1
920,Viernes,21,Acceso,Media,Semi-Senior,24.48,0
921,Domingo,11,Redes,Alta,Semi-Senior,7.37,0
922,Viernes,16,Hardware,Media,Junior,19.07,0
923,Sábado,12,Software,Media,Junior,21.72,1
924,Sábado,19,Software,Media,Senior,0.93,0
925,Martes,3,Hardware,Baja,Senior,24.32,1
926,Viernes,9,Redes,Alta,Junior,8.09,0
927,Sábado,2,Acceso,Baja,Junior,21.14,1
928,Jueves,8,Redes,Alta,Senior,12.46,0
929,Jueves,12,Acceso,Media,Semi-Senior,14.28,0
930,Viernes,17,Acceso,Media,Junior,9.25,0
931,Domingo,14,Redes,Media,Semi-Senior,9.23,0
932,Sábado,3,Software,Baja,Semi-Senior,9.56,1
933,Martes,14,Software,Media,Semi-Senior,2.92,0
934,Martes,21,Software,Baja,Junior,17.84,1
935,Domingo,1,Acceso,Media,Semi-Senior,,0
936,Martes,14,Software,Media,Junior,7.66,0
937,Lunes,7,Acceso,Alta,Senior,16.48,0
938,Viernes,7,Software,Media,Semi-Senior,8.84,0
939,Martes,16,Redes,Baja,Semi-Senior,12.12,0
940,Jueves,11,Hardware,Baja,Semi-Senior,8.25,0
941,Sábado,18,Acceso,Media,Semi-Senior,4.51,1
942,Miércoles,9,Redes,Baja,Senior,9.05,0
943,Domingo,8,Acceso,Baja,Junior,16.05,1
944,Miércoles,4,Acceso,Alta,Senior,3.33,0
945,Martes,5,Redes,Media,Junior,17.17,0
946,Miércoles,19,Software,Media,Junior,8.77,0
947,Miércoles,1,Acceso,Baja,Semi-Senior,9.58,0
948,Lunes,23,Hardware,Media,Semi-Senior,1.58,0
949,Jueves,12,Hardware,Baja,Senior,21.73,1
950,Domingo,5,Redes,Media,Semi-Senior,9.95,0
951,Jueves,4,Hardware,Baja,Semi-Senior,6.06,0
952,Lunes,0,Redes,Alta,Senior,3.91,0
953,Lunes,20,Redes,Baja,Junior,29.2,1
954,Miércoles,21,Acceso,Baja,Senior,10.08,1
955,Viernes,20,Redes,Media,Semi-Senior,9.37,0
956,Sábado,5,Redes,Media,Junior,6.64,0
957,Sábado,5,Software,Baja,Junior,11.31,0
958,Miércoles,22,Acceso,Media,Semi-Senior,9.1,0
959,Sábado,15,Hardware,Baja,Junior,17.52,1
960,Lunes,3,Software,Alta,Junior,17.96,0
961,Jueves,10,Software,Alta,Junior,8.81,0
962,Sábado,23,Acceso,Baja,Junior,17.46,1
963,Domingo,22,Acceso,Alta,Semi-Senior,4.77,0
964,Miércoles,8,Software,Baja,Senior,21.14,1
965,Viernes,22,Acceso,Baja,Junior,25.52,1
966,Miércoles,2,Acceso,Alta,Semi-Senior,4.48,0
967,Martes,18,Redes,Media,Junior,12.05,0
968,Miércoles,7,Acceso,Baja,Semi-Senior,9.84,0
969,Lunes,4,Redes,Baja,Senior,9.21,0
970,Jueves,3,Software,Baja,Semi-Senior,8.57,0
971,Jueves,23,Software,Alta,Senior,7.99,0
972,Domingo,5,Hardware,Baja,Semi-Senior,11.6,0
973,Sábado,1,Acceso,Baja,Semi-Senior,23.72,1
974,Lunes,19,Software,Baja,Semi-Senior,11.5,0
975,Martes,10,Redes,Baja,Senior,6.49,0
976,Lunes,3,Software,Baja,Senior,9.49,0
977,Miércoles,14,Acceso,Baja,Semi-Senior,9.86,0
978,Lunes,5,Hardware,Baja,Senior,23.42,0
979,Lunes,21,Hardware,Baja,Junior,21.53,0
